TITLE,
DATA TYPE,ULTRAVIOLET SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,21/09/13
TIME,16:25:24
SPECTROMETER/DATA SYSTEM,
LOCALE,2057
RESOLUTION,
DELTAX,-0.5
XUNITS,NANOMETERS
YUNITS,ABSORBANCE
FIRSTX,  900.0000
LASTX,  300.0000
NPOINTS,    1201
FIRSTY,     0.00691
MAXY,     7.00000
MINY,    -0.00293
XYDATA
900.0000,0.00690864
899.5000,0.0035173
899.0000,0.00412855
898.5000,0.000119337
898.0000,-0.000808329
897.5000,-0.00192504
897.0000,0.00140563
896.5000,0.00195808
896.0000,0.00588608
895.5000,0.00675075
895.0000,0.00397988
894.5000,0.00392617
894.0000,0.00233181
893.5000,0.00491857
893.0000,0.00501076
892.5000,0.00796658
892.0000,0.00928454
891.5000,0.00768395
891.0000,0.00482784
890.5000,-0.00167353
890.0000,-0.00281273
889.5000,0.0006055
889.0000,0.000357504
888.5000,0.0058444
888.0000,0.00781984
887.5000,0.00427243
887.0000,0.00507763
886.5000,0.00573904
886.0000,0.00895059
885.5000,0.0103016
885.0000,0.0124774
884.5000,0.0110025
884.0000,0.0080855
883.5000,0.00402018
883.0000,0.00449893
882.5000,0.00855711
882.0000,0.00438883
881.5000,0.00845635
881.0000,0.0098673
880.5000,0.00630408
880.0000,0.00568355
879.5000,0.00167159
879.0000,0.00279927
878.5000,0.00740596
878.0000,0.00567131
877.5000,0.00812347
877.0000,0.00556566
876.5000,0.00644571
876.0000,0.00667699
875.5000,0.0076404
875.0000,0.00878196
874.5000,0.00682626
874.0000,0.00727662
873.5000,0.00492609
873.0000,0.00241349
872.5000,0.00343568
872.0000,0.00494199
871.5000,0.00101587
871.0000,0.0025113
870.5000,0.00329589
870.0000,0.00315452
869.5000,0.00555919
869.0000,0.00299669
868.5000,0.00313769
868.0000,0.00397326
867.5000,0.00446147
867.0000,0.0137687
866.5000,0.0117808
866.0000,0.0146865
865.5000,0.00773337
865.0000,0.0159596
864.5000,0.00747116
864.0000,0.00458979
863.5000,-0.0021909
863.0000,0.000207873
862.5000,0.00500436
862.0000,0.00721179
861.5000,0.00626098
861.0000,0.00611873
860.5000,0.00694433
860.0000,0.0116688
859.5000,0.0143066
859.0000,0.01072
858.5000,0.00811876
858.0000,0.00115273
857.5000,0.00257503
857.0000,0.012548
856.5000,0.012887
856.0000,0.0147237
855.5000,0.00476505
855.0000,-0.00103675
854.5000,0.00467559
854.0000,0.00765384
853.5000,0.0102127
853.0000,0.0034252
852.5000,-0.00292509
852.0000,0.00469804
851.5000,0.0103424
851.0000,0.0123202
850.5000,0.00565474
850.0000,0.0100983
849.5000,0.01006
849.0000,0.0105334
848.5000,0.00958266
848.0000,0.00878418
847.5000,0.00782256
847.0000,0.00767863
846.5000,0.00883716
846.0000,0.00897792
845.5000,0.0089218
