TITLE,
DATA TYPE,ULTRAVIOLET SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,21/09/13
TIME,16:49:02
SPECTROMETER/DATA SYSTEM,
LOCALE,2057
RESOLUTION,
DELTAX,-0.5
XUNITS,NANOMETERS
YUNITS,ABSORBANCE
FIRSTX,  900.0000
LASTX,  300.0000
NPOINTS,    1201
FIRSTY,     0.00290
MAXY,     7.00000
MINY,    -0.00703
XYDATA
900.0000,0.00290374
899.5000,-0.000791046
899.0000,-3.94437E-005
898.5000,-0.000920972
898.0000,0.00131471
897.5000,0.0013614
897.0000,-0.00049732
896.5000,-0.00268712
896.0000,-0.00112513
895.5000,0.0037714
895.0000,0.000846396
894.5000,-0.000787763
894.0000,4.40919E-005
893.5000,0.00370555
893.0000,0.00242786
892.5000,-0.00148504
892.0000,-0.000702452
891.5000,-0.00250303
891.0000,-0.00104857
890.5000,-0.00366582
890.0000,-0.00141845
889.5000,-0.00045158
889.0000,-0.00357544
888.5000,-0.00536122
888.0000,-0.0022829
887.5000,-1.07129E-005
887.0000,0.00106372
886.5000,-0.000187568
886.0000,0.00179652
885.5000,0.00203215
885.0000,0.00421561
884.5000,0.00338095
884.0000,-0.00035852
883.5000,-0.00703413
883.0000,-0.00636963
882.5000,-0.00229286
882.0000,0.00166631
881.5000,0.00427763
881.0000,0.00314142
880.5000,0.00273592
880.0000,0.00330458
879.5000,0.000559232
879.0000,-0.00614256
878.5000,-0.00424413
878.0000,-0.00362658
877.5000,-0.00117838
877.0000,0.000370741
876.5000,-0.00161588
876.0000,0.000589796
875.5000,0.00175938
875.0000,0.00240414
874.5000,0.00642173
874.0000,0.00881096
873.5000,0.0013195
873.0000,0.000727978
872.5000,-0.00203928
872.0000,0.000731665
871.5000,-0.00382719
871.0000,-0.00512725
870.5000,0.00279671
870.0000,0.00255175
869.5000,0.00782418
869.0000,0.00205857
868.5000,-0.00419435
868.0000,-0.00539056
867.5000,-0.00539633
867.0000,0.00206388
866.5000,-0.00163005
866.0000,0.00115644
865.5000,-0.00153313
865.0000,0.00666124
864.5000,0.000674411
864.0000,4.37558E-005
863.5000,-0.00594569
863.0000,-0.00367444
862.5000,0.00064656
862.0000,5.85875E-005
861.5000,-0.000251566
861.0000,-0.00294577
860.5000,-0.0011287
860.0000,-0.00221076
859.5000,0.00132285
859.0000,0.000758409
858.5000,4.05065E-005
858.0000,-0.00346857
857.5000,0.00299475
857.0000,0.003927
856.5000,-0.0010671
856.0000,-0.00141752
855.5000,0.000977873
855.0000,-9.99051E-005
854.5000,0.00380467
854.0000,-0.00440297
853.5000,0.000812521
853.0000,-0.00197375
852.5000,0.00797653
852.0000,0.00609862
851.5000,0.00956982
851.0000,0.00455924
850.5000,0.00198997
850.0000,-0.000748799
849.5000,-0.000613024
849.0000,-0.00116819
848.5000,-0.00121237
