TITLE,
DATA TYPE,ULTRAVIOLET SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,21/09/13
TIME,17:11:32
SPECTROMETER/DATA SYSTEM,
LOCALE,2057
RESOLUTION,
DELTAX,-0.5
XUNITS,NANOMETERS
YUNITS,ABSORBANCE
FIRSTX,  900.0000
LASTX,  300.0000
NPOINTS,    1201
FIRSTY,     0.00065
MAXY,     1.06210
MINY,    -0.00996
XYDATA
900.0000,0.0006464
899.5000,-0.00148069
899.0000,-0.00609073
898.5000,-0.00341543
898.0000,-0.000879626
897.5000,0.00302326
897.0000,0.00104191
896.5000,-0.00445449
896.0000,-0.00535064
895.5000,-0.00626725
895.0000,-0.00538433
894.5000,-0.00538387
894.0000,-0.0064949
893.5000,-0.00716475
893.0000,-0.00701044
892.5000,-0.00112681
892.0000,-0.00193854
891.5000,-0.00231891
891.0000,-0.00423346
890.5000,-0.00663709
890.0000,-0.0039996
889.5000,-0.00435797
889.0000,7.51381E-005
888.5000,-0.000228829
888.0000,4.57052E-005
887.5000,0.000165403
887.0000,0.00188002
886.5000,-0.000394741
886.0000,-0.00513186
885.5000,-0.00458061
885.0000,-0.00400655
884.5000,-0.00262552
884.0000,-0.00797013
883.5000,-0.00217881
883.0000,0.00183204
882.5000,0.00397384
882.0000,0.00801883
881.5000,0.00354016
881.0000,0.00274285
880.5000,0.00491136
880.0000,0.00864937
879.5000,0.00307424
879.0000,0.00126574
878.5000,-0.00468969
878.0000,-0.00286533
877.5000,-0.00388397
877.0000,-0.00508159
876.5000,-0.00024467
876.0000,0.00276329
875.5000,0.00183727
875.0000,0.00164024
874.5000,-0.00442505
874.0000,-0.00269987
873.5000,-0.0061329
873.0000,0.00115457
872.5000,0.00386068
872.0000,0.00666608
871.5000,-0.0030499
871.0000,-0.00683077
870.5000,-0.00996255
870.0000,-0.00209006
869.5000,0.00332494
869.0000,0.0038248
868.5000,0.00136529
868.0000,0.00104422
867.5000,0.00455398
867.0000,0.00774709
866.5000,0.00215541
866.0000,0.0031227
865.5000,-0.000710685
865.0000,0.00180866
864.5000,-0.000190231
864.0000,0.00197219
863.5000,-0.00275362
863.0000,-0.00194049
862.5000,-0.00826395
862.0000,-0.00103715
861.5000,0.00203205
861.0000,0.00339214
860.5000,-0.00131069
860.0000,-0.000368464
859.5000,0.00434751
859.0000,0.00406708
858.5000,-0.00260962
858.0000,-0.0073732
857.5000,-0.00149377
857.0000,0.00201939
856.5000,0.000851027
856.0000,0.00299807
855.5000,0.00720176
855.0000,0.0116044
854.5000,0.0134371
854.0000,0.00434202
853.5000,0.00312229
853.0000,0.0035347
852.5000,0.0026725
852.0000,0.00455535
851.5000,0.00529378
851.0000,0.00654893
850.5000,-0.00532273
850.0000,-0.000191664
849.5000,0.00128574
849.0000,0.00182946
848.5000,0.00236797
848.0000,0.00122377
