TITLE,
DATA TYPE,ULTRAVIOLET SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,21/09/13
TIME,17:26:42
SPECTROMETER/DATA SYSTEM,
LOCALE,2057
RESOLUTION,
DELTAX,-0.5
XUNITS,NANOMETERS
YUNITS,ABSORBANCE
FIRSTX,  900.0000
LASTX,  300.0000
NPOINTS,    1201
FIRSTY,     0.00115
MAXY,     7.00000
MINY,    -0.00914
XYDATA
900.0000,0.00115257
899.5000,0.000809008
899.0000,-0.00469998
898.5000,-0.00158896
898.0000,3.27149E-005
897.5000,0.003106
897.0000,0.00358075
896.5000,-0.00487336
896.0000,-0.00458393
895.5000,-0.00254975
895.0000,-0.000102392
894.5000,-0.00519675
894.0000,-0.007028
893.5000,-0.00577954
893.0000,-0.00461549
892.5000,0.00304059
892.0000,-0.00123144
891.5000,-0.00397763
891.0000,-0.00350765
890.5000,-0.00643827
890.0000,-0.0054902
889.5000,0.00054616
889.0000,0.0008697
888.5000,0.00205826
888.0000,-0.003322
887.5000,0.00211633
887.0000,0.0053802
886.5000,0.00294235
886.0000,-0.000239285
885.5000,-0.00279457
885.0000,-0.00342558
884.5000,-0.00346938
884.0000,-0.00506443
883.5000,-0.000691012
883.0000,-0.00121422
882.5000,0.0046576
882.0000,0.00715992
881.5000,0.00110484
881.0000,-0.000383432
880.5000,-0.00035929
880.0000,-0.000224316
879.5000,-0.00491707
879.0000,-0.00571352
878.5000,-0.00693929
878.0000,0.00108255
877.5000,-9.03649E-005
877.0000,0.000364226
876.5000,0.0035801
876.0000,0.00337153
875.5000,0.00595753
875.0000,0.00137856
874.5000,-0.00436641
874.0000,-0.00366951
873.5000,-0.00914223
873.0000,-0.00654636
872.5000,-0.00385055
872.0000,0.000268074
871.5000,0.000830555
871.0000,0.00349268
870.5000,0.00140071
870.0000,0.00377561
869.5000,-0.00102335
869.0000,-0.00592533
868.5000,-0.00350904
868.0000,0.00381839
867.5000,0.00759047
867.0000,0.0045182
866.5000,0.00186505
866.0000,0.00623435
865.5000,0.000806281
865.0000,-0.000344291
864.5000,-0.00469461
864.0000,0.00194596
863.5000,0.00454528
863.0000,0.00509076
862.5000,-0.00587263
862.0000,-0.00128927
861.5000,0.00258657
861.0000,0.00842268
860.5000,0.00360263
860.0000,0.00556512
859.5000,0.00270241
859.0000,-0.000681255
858.5000,-0.00401494
858.0000,-0.00594572
857.5000,-0.000806919
857.0000,0.000553809
856.5000,0.00145109
856.0000,-0.00082135
855.5000,0.000532575
855.0000,0.00576655
854.5000,0.00802957
854.0000,0.00604377
853.5000,0.00581019
853.0000,0.00403641
852.5000,0.0046677
852.0000,0.00355399
851.5000,0.00390519
851.0000,0.000785079
850.5000,-0.00431735
850.0000,-0.000457192
849.5000,0.00083848
849.0000,0.00136849
848.5000,0.00160861
848.0000,0.000969993
847.5000,0.000959631
