TITLE,
DATA TYPE,ULTRAVIOLET SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,21/09/13
TIME,17:17:20
SPECTROMETER/DATA SYSTEM,
LOCALE,2057
RESOLUTION,
DELTAX,-0.5
XUNITS,NANOMETERS
YUNITS,ABSORBANCE
FIRSTX,  900.0000
LASTX,  300.0000
NPOINTS,    1201
FIRSTY,     0.00314
MAXY,     7.00000
MINY,    -0.00994
XYDATA
900.0000,0.00314476
899.5000,0.00264697
899.0000,-0.00187769
898.5000,0.00226995
898.0000,0.00141546
897.5000,0.00286053
897.0000,0.00227345
896.5000,-0.00217892
896.0000,-0.00422208
895.5000,0.00073701
895.0000,0.00440372
894.5000,0.00259421
894.0000,0.000564877
893.5000,-0.00084378
893.0000,0.000102076
892.5000,0.00069898
892.0000,0.000533929
891.5000,-0.0019582
891.0000,0.000994621
890.5000,-0.00203125
890.0000,0.00164749
889.5000,0.0016966
889.0000,0.00433344
888.5000,0.00319717
888.0000,0.000104529
887.5000,0.00632167
887.0000,0.0110605
886.5000,0.00955601
886.0000,0.0044438
885.5000,-0.000468581
885.0000,0.000558826
884.5000,0.00106057
884.0000,0.00098297
883.5000,0.0031674
883.0000,0.0021319
882.5000,0.00385027
882.0000,0.00618096
881.5000,0.00547603
881.0000,0.00525829
880.5000,0.00122947
880.0000,0.00168414
879.5000,-0.00194413
879.0000,-0.000868934
878.5000,-0.00327654
878.0000,-0.00258351
877.5000,-0.0016014
877.0000,-0.000899166
876.5000,0.00276189
876.0000,0.0020491
875.5000,0.0010061
875.0000,0.000141145
874.5000,-0.00993531
874.0000,-0.00755512
873.5000,-0.00638849
873.0000,-0.000834081
872.5000,0.0044001
872.0000,0.00581444
871.5000,-0.00135168
871.0000,0.00134185
870.5000,0.00127107
870.0000,0.00819495
869.5000,0.0102169
869.0000,0.00824923
868.5000,0.00703952
868.0000,0.00402828
867.5000,0.00623141
867.0000,0.00517572
866.5000,0.00306913
866.0000,-0.000299027
865.5000,-0.000557524
865.0000,0.000568637
864.5000,-0.00115399
864.0000,0.00431754
863.5000,0.00422509
863.0000,0.00798906
862.5000,-0.00300065
862.0000,0.00540847
861.5000,0.00656487
861.0000,0.0108663
860.5000,0.00279008
860.0000,0.00381
859.5000,0.00948789
859.0000,0.00836479
858.5000,0.0016114
858.0000,-0.000611522
857.5000,0.00416989
857.0000,0.004135
856.5000,-0.000408682
856.0000,0.0044491
855.5000,0.00651649
855.0000,0.00694425
854.5000,0.0024543
854.0000,-0.00566941
853.5000,-0.000463733
853.0000,0.00284627
852.5000,0.00908882
852.0000,0.00406275
851.5000,0.00708766
851.0000,0.0053963
850.5000,0.00144384
850.0000,0.00254955
849.5000,0.00253606
849.0000,0.00445063
848.5000,0.00407648
848.0000,0.00427629
847.5000,0.00353738
847.0000,0.00319707
846.5000,0.00249892
