TITLE,
DATA TYPE,ULTRAVIOLET SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,21/09/13
TIME,17:32:19
SPECTROMETER/DATA SYSTEM,
LOCALE,2057
RESOLUTION,
DELTAX,-0.5
XUNITS,NANOMETERS
YUNITS,ABSORBANCE
FIRSTX,  900.0000
LASTX,  300.0000
NPOINTS,    1201
FIRSTY,     0.00348
MAXY,     7.00000
MINY,    -0.00718
XYDATA
900.0000,0.00348399
899.5000,0.00362562
899.0000,-0.00438525
898.5000,-0.00196491
898.0000,0.000734394
897.5000,0.00641712
897.0000,0.0058676
896.5000,0.00132566
896.0000,-0.000739092
895.5000,-0.00110861
895.0000,0.00155796
894.5000,-0.00109915
894.0000,-0.00261771
893.5000,-0.00680806
893.0000,-0.00412594
892.5000,0.00329328
892.0000,0.000966523
891.5000,-0.00246728
891.0000,-0.0062053
890.5000,-0.00364594
890.0000,-0.000414626
889.5000,0.00110838
889.0000,0.00138745
888.5000,0.00101184
888.0000,0.000913519
887.5000,0.00633626
887.0000,0.0115821
886.5000,0.0131001
886.0000,0.0088574
885.5000,-0.000237144
885.0000,-0.00463553
884.5000,-0.00717577
884.0000,-0.00710424
883.5000,-0.000522975
883.0000,-0.00125733
882.5000,0.00528354
882.0000,0.00858094
881.5000,0.00238963
881.0000,0.00306024
880.5000,0.00321735
880.0000,0.00893807
879.5000,0.00210192
879.0000,0.000292779
878.5000,-0.00573333
878.0000,-0.00253067
877.5000,-0.000650168
877.0000,0.00282292
876.5000,0.00315126
876.0000,0.00198949
875.5000,0.00258614
875.0000,0.00528961
874.5000,-0.00219965
874.0000,-0.00103075
873.5000,-0.00248194
873.0000,-0.00119823
872.5000,0.00411518
872.0000,0.00853134
871.5000,0.00118875
871.0000,-0.000831028
870.5000,-0.00107148
870.0000,0.00462951
869.5000,0.00868002
869.0000,0.00462875
868.5000,0.00757076
868.0000,0.00319759
867.5000,0.00516396
867.0000,0.00273244
866.5000,0.00561613
866.0000,0.00756294
865.5000,0.00559297
865.0000,0.0116859
864.5000,0.00473935
864.0000,0.0120271
863.5000,0.0036875
863.0000,0.00443382
862.5000,-0.00437428
862.0000,0.00534319
861.5000,0.00619709
861.0000,0.0140476
860.5000,0.0127477
860.0000,0.015737
859.5000,0.0119846
859.0000,0.00968843
858.5000,0.00360182
858.0000,0.00205684
857.5000,-0.000137607
857.0000,-0.000362563
856.5000,-0.00390123
856.0000,0.000369762
855.5000,-0.00189855
855.0000,0.00524256
854.5000,-0.00172524
854.0000,0.00195552
853.5000,-0.00587821
853.0000,-0.00425795
852.5000,-0.00528895
852.0000,0.00123007
851.5000,0.00159946
851.0000,-0.0039628
850.5000,-0.00402745
850.0000,-0.0012487
849.5000,-0.0009196
849.0000,0.000495788
848.5000,0.000160844
848.0000,-0.000278187
847.5000,-0.00078776
