TITLE,
DATA TYPE,ULTRAVIOLET SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,21/09/13
TIME,16:33:34
SPECTROMETER/DATA SYSTEM,
LOCALE,2057
RESOLUTION,
DELTAX,-0.5
XUNITS,NANOMETERS
YUNITS,ABSORBANCE
FIRSTX,  900.0000
LASTX,  300.0000
NPOINTS,    1201
FIRSTY,     0.00983
MAXY,     2.36243
MINY,     0.00114
XYDATA
900.0000,0.00982978
899.5000,0.0101467
899.0000,0.0146917
898.5000,0.00798116
898.0000,0.0063233
897.5000,0.00568292
897.0000,0.0100195
896.5000,0.0118027
896.0000,0.0117752
895.5000,0.011972
895.0000,0.0133739
894.5000,0.0101529
894.0000,0.0105545
893.5000,0.00872494
893.0000,0.00823243
892.5000,0.00498637
892.0000,0.00389187
891.5000,0.00713564
891.0000,0.0122817
890.5000,0.00706984
890.0000,0.00518088
889.5000,0.00663071
889.0000,0.00795502
888.5000,0.00962751
888.0000,0.0130723
887.5000,0.0130909
887.0000,0.0143225
886.5000,0.0120142
886.0000,0.0147745
885.5000,0.0133714
885.0000,0.0150665
884.5000,0.0129227
884.0000,0.0109524
883.5000,0.00595158
883.0000,0.00667684
882.5000,0.0112218
882.0000,0.0143561
881.5000,0.0142004
881.0000,0.012454
880.5000,0.00707287
880.0000,0.00845375
879.5000,0.00815042
879.0000,0.00668661
878.5000,0.00660571
878.0000,0.00567373
877.5000,0.0127738
877.0000,0.0140886
876.5000,0.0109101
876.0000,0.00793478
875.5000,0.0082678
875.0000,0.00819034
874.5000,0.0118073
874.0000,0.0125859
873.5000,0.00639119
873.0000,0.00455322
872.5000,0.00832188
872.0000,0.00984553
871.5000,0.0101624
871.0000,0.00580103
870.5000,0.0060998
870.0000,0.00722426
869.5000,0.00826757
869.0000,0.00531947
868.5000,0.00665591
868.0000,0.0112336
867.5000,0.014698
867.0000,0.0171977
866.5000,0.0131491
866.0000,0.0080885
865.5000,0.00928681
865.0000,0.00895503
864.5000,0.0062926
864.0000,0.00616165
863.5000,0.00618174
863.0000,0.0114245
862.5000,0.013827
862.0000,0.0156924
861.5000,0.0102541
861.0000,0.00921259
860.5000,0.00959648
860.0000,0.0133583
859.5000,0.0171815
859.0000,0.0151091
858.5000,0.018606
858.0000,0.0101404
857.5000,0.00472161
857.0000,0.00763265
856.5000,0.00925981
856.0000,0.0101055
855.5000,0.00233848
855.0000,0.00114417
854.5000,0.00498526
854.0000,0.00711812
853.5000,0.00465429
853.0000,0.00360666
852.5000,0.0024871
852.0000,0.00852121
851.5000,0.0089247
851.0000,0.0132425
850.5000,0.00540757
850.0000,0.0108424
849.5000,0.0117152
849.0000,0.0111796
848.5000,0.0100961
848.0000,0.0102308
847.5000,0.0104272
847.0000,0.0103993
846.5000,0.0107341
846.0000,0.0107753
845.5000,0.0109431
845.0000,0.0103235
