TITLE,
DATA TYPE,ULTRAVIOLET SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,21/09/13
TIME,17:35:08
SPECTROMETER/DATA SYSTEM,
LOCALE,2057
RESOLUTION,
DELTAX,-0.5
XUNITS,NANOMETERS
YUNITS,ABSORBANCE
FIRSTX,  900.0000
LASTX,  300.0000
NPOINTS,    1201
FIRSTY,     0.00117
MAXY,     1.55455
MINY,    -0.01138
XYDATA
900.0000,0.00117
899.5000,-5.36709E-005
899.0000,-0.00338912
898.5000,0.00356263
898.0000,0.00395338
897.5000,0.00788662
897.0000,0.00521632
896.5000,-0.00616695
896.0000,-0.00729619
895.5000,-0.00518862
895.0000,-0.00248023
894.5000,-0.00398297
894.0000,-0.00588943
893.5000,-0.0072697
893.0000,-0.00656904
892.5000,0.00326019
892.0000,0.00239658
891.5000,0.00836876
891.0000,0.00856572
890.5000,0.00407431
890.0000,0.000151904
889.5000,-0.00589105
889.0000,-0.0018439
888.5000,-0.00126275
888.0000,-0.000485281
887.5000,0.00529808
887.0000,0.00914831
886.5000,0.00678695
886.0000,0.000329128
885.5000,-5.67819E-005
885.0000,-0.00108206
884.5000,0.000821304
884.0000,-0.00233443
883.5000,0.00146136
883.0000,0.00149454
882.5000,0.00578362
882.0000,0.0077125
881.5000,0.00275649
881.0000,-0.000212213
880.5000,-0.00237417
880.0000,0.000687991
879.5000,-0.00452451
879.0000,-0.00448675
878.5000,-0.00563603
878.0000,-0.00112558
877.5000,0.000503903
877.0000,0.000999299
876.5000,0.00327596
876.0000,0.00122429
875.5000,-0.00344551
875.0000,-0.00677315
874.5000,-0.0113778
874.0000,-0.00390054
873.5000,-0.00316613
873.0000,0.00196105
872.5000,0.00677586
872.0000,0.00900418
871.5000,0.00209407
871.0000,-0.000367439
870.5000,-0.0070979
870.0000,-0.00278825
869.5000,0.00219502
869.0000,-0.0053481
868.5000,0.000197118
868.0000,0.00318945
867.5000,0.0129087
867.0000,0.00864994
866.5000,0.00235216
866.0000,0.000328064
865.5000,-0.000708306
865.0000,0.00184954
864.5000,0.00512428
864.0000,0.00460664
863.5000,0.00802578
863.0000,0.0073083
862.5000,0.00153545
862.0000,0.00513786
861.5000,0.00163308
861.0000,0.0112138
860.5000,0.004506
860.0000,0.00981613
859.5000,0.00773323
859.0000,0.00602539
858.5000,-0.00320233
858.0000,-0.00121003
857.5000,0.00599791
857.0000,0.0139373
856.5000,0.00328809
856.0000,0.00274819
855.5000,-0.00274831
855.0000,0.00567133
854.5000,0.0107889
854.0000,0.00456182
853.5000,0.000959659
853.0000,-0.00231439
852.5000,0.00142222
852.0000,0.00214345
851.5000,0.00401405
851.0000,-0.000135481
850.5000,-0.00803642
850.0000,-0.000810618
849.5000,-0.000347621
849.0000,0.000748959
848.5000,0.000996938
848.0000,0.00131199
847.5000,0.00170465
