TITLE,
DATA TYPE,ULTRAVIOLET SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,21/09/13
TIME,17:20:15
SPECTROMETER/DATA SYSTEM,
LOCALE,2057
RESOLUTION,
DELTAX,-0.5
XUNITS,NANOMETERS
YUNITS,ABSORBANCE
FIRSTX,  900.0000
LASTX,  300.0000
NPOINTS,    1201
FIRSTY,     0.00136
MAXY,     7.00000
MINY,    -0.01086
XYDATA
900.0000,0.00136098
899.5000,0.00116099
899.0000,-0.00377753
898.5000,-0.00242124
898.0000,-0.00267854
897.5000,0.0016915
897.0000,0.000986865
896.5000,-0.00347404
896.0000,-0.00861532
895.5000,-0.0091325
895.0000,-0.00618937
894.5000,-0.00875927
894.0000,-0.0091955
893.5000,-0.0108564
893.0000,-0.0101305
892.5000,-0.00233592
892.0000,-0.000833692
891.5000,-0.000409541
891.0000,-0.00219771
890.5000,-0.00500655
890.0000,-0.00424593
889.5000,-0.000902874
889.0000,-0.00424856
888.5000,0.00183243
888.0000,0.002097
887.5000,0.00550054
887.0000,0.00779512
886.5000,-0.000322525
886.0000,0.00158027
885.5000,0.000830995
885.0000,0.00135032
884.5000,-0.000541118
884.0000,-0.00493977
883.5000,-0.000545631
883.0000,-0.00158446
882.5000,0.0019816
882.0000,-0.00102193
881.5000,-0.00121102
881.0000,0.00248786
880.5000,0.00546415
880.0000,0.00475645
879.5000,-0.00222163
879.0000,-0.00375099
878.5000,-0.00527348
878.0000,-0.00282314
877.5000,-0.0027246
877.0000,-0.00105642
876.5000,-0.0019286
876.0000,0.00213123
875.5000,0.00104943
875.0000,-0.00191445
874.5000,-0.00915624
874.0000,-0.0049025
873.5000,-0.00227123
873.0000,0.00381033
872.5000,-2.6251E-005
872.0000,0.00598894
871.5000,-0.00698343
871.0000,-0.00490479
870.5000,-0.00615354
870.0000,0.00127084
869.5000,0.0054013
869.0000,0.00128006
868.5000,0.00364613
868.0000,0.00326036
867.5000,0.00461044
867.0000,7.21671E-005
866.5000,-0.00205888
866.0000,-0.00132336
865.5000,0.000169446
865.0000,0.0027885
864.5000,-0.00371908
864.0000,0.00120972
863.5000,-0.00267527
863.0000,0.00376974
862.5000,-0.00808045
862.0000,-0.000222458
861.5000,-0.00440213
861.0000,0.00327072
860.5000,0.00134493
860.0000,0.00649516
859.5000,0.0102438
859.0000,0.00827604
858.5000,0.00184042
858.0000,-0.000141952
857.5000,0.000405979
857.0000,-0.000108087
856.5000,-0.00446642
856.0000,0.00231877
855.5000,-0.00390398
855.0000,1.20416E-005
854.5000,0.00143212
854.0000,-0.000473613
853.5000,0.00224004
853.0000,0.00189613
852.5000,0.0048634
852.0000,0.00172042
851.5000,-0.00299178
851.0000,-0.00488058
850.5000,-0.00594493
850.0000,-0.00152324
849.5000,-0.00069547
849.0000,0.000768339
848.5000,0.00131587
