CMM3-035X3
147, 19085, 8907.6048, 14.838834
148, 18985, 8907.4581, 14.838589
149, 18654, 8907.3113, 14.838345
150, 18361, 8907.1646, 14.838101
151, 18071, 8907.0179, 14.837856
152, 18207, 8906.8712, 14.837612
153, 18325, 8906.7245, 14.837367
154, 18037, 8906.5777, 14.837123
155, 18027, 8906.4310, 14.836879
156, 17971, 8906.2843, 14.836634
157, 17794, 8906.1376, 14.836390
158, 17528, 8905.9909, 14.836145
159, 17475, 8905.8441, 14.835901
160, 17430, 8905.6974, 14.835656
161, 17239, 8905.5507, 14.835412
162, 17192, 8905.4040, 14.835168
163, 17156, 8905.2573, 14.834923
164, 17071, 8905.1105, 14.834679
165, 16948, 8904.9638, 14.834434
166, 16771, 8904.8171, 14.834190
167, 16476, 8904.6704, 14.833946
168, 16468, 8904.5237, 14.833701
169, 16459, 8904.3770, 14.833457
170, 16494, 8904.2302, 14.833212
171, 16523, 8904.0835, 14.832968
172, 16488, 8903.9368, 14.832724
173, 16007, 8903.7901, 14.832479
174, 15572, 8903.6434, 14.832235
175, 15512, 8903.4966, 14.831990
176, 15484, 8903.3499, 14.831746
177, 15410, 8903.2032, 14.831501
178, 15201, 8903.0565, 14.831257
179, 14992, 8902.9098, 14.831013
180, 15065, 8902.7630, 14.830768
181, 15168, 8902.6163, 14.830524
182, 15149, 8902.4696, 14.830279
183, 15076, 8902.3229, 14.830035
184, 14854, 8902.1762, 14.829791
185, 14558, 8902.0294, 14.829546
186, 14472, 8901.8827, 14.829302
187, 14382, 8901.7360, 14.829057
188, 14317, 8901.5893, 14.828813
189, 14218, 8901.4426, 14.828568
190, 14247, 8901.2958, 14.828324
191, 14337, 8901.1491, 14.828080
192, 14295, 8901.0024, 14.827835
193, 14272, 8900.8557, 14.827591
194, 14133, 8900.7090, 14.827346
195, 13870, 8900.5623, 14.827102
196, 13865, 8900.4155, 14.826858
197, 14065, 8900.2688, 14.826613
198, 13951, 8900.1221, 14.826369
199, 13822, 8899.9754, 14.826124
200, 13939, 8899.8287, 14.825880
201, 13528, 8899.6819, 14.825636
202, 13331, 8899.5352, 14.825391
203, 13356, 8899.3885, 14.825147
204, 13217, 8899.2418, 14.824902
205, 13069, 8899.0951, 14.824658
206, 12912, 8898.9483, 14.824413
207, 12897, 8898.8016, 14.824169
208, 13004, 8898.6549, 14.823925
209, 12674, 8898.5082, 14.823680
210, 12233, 8898.3615, 14.823436
211, 12013, 8898.2147, 14.823191
212, 11879, 8898.0680, 14.822947
213, 11808, 8897.9213, 14.822703
214, 11901, 8897.7746, 14.822458
215, 11908, 8897.6279, 14.822214
216, 11986, 8897.4812, 14.821969
217, 12004, 8897.3344, 14.821725
218, 12003, 8897.1877, 14.821480
219, 12189, 8897.0410, 14.821236
220, 12158, 8896.8943, 14.820992
221, 11872, 8896.7476, 14.820747
222, 11608, 8896.6008, 14.820503
223, 11205, 8896.4541, 14.820258
224, 11053, 8896.3074, 14.820014
225, 11143, 8896.1607, 14.819770
226, 11165, 8896.0140, 14.819525
227, 11137, 8895.8672, 14.819281
228, 10915, 8895.7205, 14.819036
229, 10490, 8895.5738, 14.818792
230, 10271, 8895.4271, 14.818548
231, 10009, 8895.2804, 14.818303
232, 10212, 8895.1336, 14.818059
233, 10234, 8894.9869, 14.817814
234, 10014, 8894.8402, 14.817570
235, 10056, 8894.6935, 14.817325
236, 10027, 8894.5468, 14.817081
237, 9995, 8894.4001, 14.816837
238, 9919, 8894.2533, 14.816592
239, 9749, 8894.1066, 14.816348
240, 9498, 8893.9599, 14.816103
241, 9429, 8893.8132, 14.815859
242, 9447, 8893.6665, 14.815615
243, 9441, 8893.5197, 14.815370
244, 9336, 8893.3730, 14.815126
245, 9309, 8893.2263, 14.814881
246, 9058, 8893.0796, 14.814637
247, 8938, 8892.9329, 14.814392
248, 9005, 8892.7861, 14.814148
249, 8759, 8892.6394, 14.813904
250, 8661, 8892.4927, 14.813659
251, 8503, 8892.3460, 14.813415
252, 8365, 8892.1993, 14.813170
253, 8430, 8892.0525, 14.812926
254, 8224, 8891.9058, 14.812682
255, 8115, 8891.7591, 14.812437
256, 8168, 8891.6124, 14.812193
257, 8096, 8891.4657, 14.811948
258, 8050, 8891.3189, 14.811704
259, 8041, 8891.1722, 14.811460
260, 8088, 8891.0255, 14.811215
261, 8056, 8890.8788, 14.810971
262, 7964, 8890.7321, 14.810726
263, 7730, 8890.5854, 14.810482
264, 7298, 8890.4386, 14.810237
265, 7228, 8890.2919, 14.809993
266, 7439, 8890.1452, 14.809749
267, 7489, 8889.9985, 14.809504
268, 7345, 8889.8518, 14.809260
269, 7195, 8889.7050, 14.809015
270, 6893, 8889.5583, 14.808771
271, 6783, 8889.4116, 14.808527
272, 6740, 8889.2649, 14.808282
273, 6748, 8889.1182, 14.808038
274, 6756, 8888.9714, 14.807793
275, 6800, 8888.8247, 14.807549
276, 6608, 8888.6780, 14.807304
277, 6414, 8888.5313, 14.807060
278, 6389, 8888.3846, 14.806816
279, 6294, 8888.2378, 14.806571
280, 6326, 8888.0911, 14.806327
281, 6173, 8887.9444, 14.806082
282, 5937, 8887.7977, 14.805838
283, 5753, 8887.6510, 14.805594
284, 5573, 8887.5043, 14.805349
285, 5377, 8887.3575, 14.805105
286, 5256, 8887.2108, 14.804860
287, 5413, 8887.0641, 14.804616
288, 5498, 8886.9174, 14.804372
289, 5361, 8886.7707, 14.804127
290, 5052, 8886.6239, 14.803883
291, 4770, 8886.4772, 14.803638
292, 4623, 8886.3305, 14.803394
293, 4357, 8886.1838, 14.803149
294, 4348, 8886.0371, 14.802905
295, 4385, 8885.8903, 14.802661
296, 4343, 8885.7436, 14.802416
297, 4066, 8885.5969, 14.802172
298, 3938, 8885.4502, 14.801927
299, 3910, 8885.3035, 14.801683
300, 3997, 8885.1567, 14.801439
301, 4242, 8885.0100, 14.801194
302, 4280, 8884.8633, 14.800950
303, 4109, 8884.7166, 14.800705
304, 4056, 8884.5699, 14.800461
305, 3927, 8884.4231, 14.800216
306, 3732, 8884.2764, 14.799972
307, 3865, 8884.1297, 14.799728
308, 3914, 8883.9830, 14.799483
309, 3837, 8883.8363, 14.799239
310, 3618, 8883.6896, 14.798994
311, 3217, 8883.5428, 14.798750
312, 2967, 8883.3961, 14.798506
313, 2918, 8883.2494, 14.798261
314, 2870, 8883.1027, 14.798017
315, 2778, 8882.9560, 14.797772
316, 2726, 8882.8092, 14.797528
317, 2813, 8882.6625, 14.797284
318, 2878, 8882.5158, 14.797039
319, 2666, 8882.3691, 14.796795
320, 2529, 8882.2224, 14.796550
321, 2447, 8882.0756, 14.796306
322, 2477, 8881.9289, 14.796061
323, 2452, 8881.7822, 14.795817
324, 2437, 8881.6355, 14.795573
325, 2386, 8881.4888, 14.795328
326, 2222, 8881.3420, 14.795084
327, 1970, 8881.1953, 14.794839
328, 1625, 8881.0486, 14.794595
329, 1549, 8880.9019, 14.794351
330, 1416, 8880.7552, 14.794106
331, 1370, 8880.6085, 14.793862
332, 1367, 8880.4617, 14.793617
333, 1288, 8880.3150, 14.793373
334, 1245, 8880.1683, 14.793128
335, 1351, 8880.0216, 14.792884
336, 1507, 8879.8749, 14.792640
337, 1419, 8879.7281, 14.792395
338, 1264, 8879.5814, 14.792151
339, 1345, 8879.4347, 14.791906
340, 1189, 8879.2880, 14.791662
341, 708, 8879.1413, 14.791418
342, 565, 8878.9945, 14.791173
343, 352, 8878.8478, 14.790929
344, -25, 8878.7011, 14.790684
345, -162, 8878.5544, 14.790440
346, -14, 8878.4077, 14.790196
347, 100, 8878.2609, 14.789951
348, 319, 8878.1142, 14.789707
349, 101, 8877.9675, 14.789462
350, -281, 8877.8208, 14.789218
351, -501, 8877.6741, 14.788973
352, -466, 8877.5274, 14.788729
353, -503, 8877.3806, 14.788485
354, -626, 8877.2339, 14.788240
355, -762, 8877.0872, 14.787996
356, -969, 8876.9405, 14.787751
357, -975, 8876.7938, 14.787507
358, -848, 8876.6470, 14.787263
359, -833, 8876.5003, 14.787018
360, -768, 8876.3536, 14.786774
361, -786, 8876.2069, 14.786529
362, -919, 8876.0602, 14.786285
363, -957, 8875.9134, 14.786040
364, -997, 8875.7667, 14.785796
365, -1014, 8875.6200, 14.785552
366, -1258, 8875.4733, 14.785307
367, -1512, 8875.3266, 14.785063
368, -1736, 8875.1798, 14.784818
369, -1679, 8875.0331, 14.784574
370, -1657, 8874.8864, 14.784330
371, -2095, 8874.7397, 14.784085
372, -2471, 8874.5930, 14.783841
373, -2450, 8874.4462, 14.783596
374, -2122, 8874.2995, 14.783352
375, -1914, 8874.1528, 14.783108
376, -1985, 8874.0061, 14.782863
377, -2251, 8873.8594, 14.782619
378, -2516, 8873.7127, 14.782374
379, -2443, 8873.5659, 14.782130
380, -2733, 8873.4192, 14.781885
381, -3086, 8873.2725, 14.781641
382, -3260, 8873.1258, 14.781397
383, -3372, 8872.9791, 14.781152
384, -3416, 8872.8323, 14.780908
385, -3514, 8872.6856, 14.780663
386, -3586, 8872.5389, 14.780419
387, -3745, 8872.3922, 14.780175
388, -4172, 8872.2455, 14.779930
389, -4158, 8872.0987, 14.779686
390, -4026, 8871.9520, 14.779441
391, -4067, 8871.8053, 14.779197
392, -3956, 8871.6586, 14.778952
393, -3964, 8871.5119, 14.778708
394, -4218, 8871.3651, 14.778464
395, -4326, 8871.2184, 14.778219
396, -4084, 8871.0717, 14.777975
