,Co3O(OH),Co3O,Co3O Degradation,Co4O4,Average % Diff,% Diff Scaled,Uniqueness,Uniqueness Scaled,Score
0,18.249187084896082,100.0,31.2957793680062,82.92252640710775,55.60653439200231,0.2687763940728934,0.15694444444444444,0.019205777381232997,0.1439910857270632
1,22.89931277700631,100.0,43.52987509686833,100.0,64.88808344181349,0.42165672616324396,0.12183540492364021,0.01490937555896801,0.21828305086110597
2,50.07775132234484,100.0,28.889418026219182,71.24251151948013,61.92165728497819,0.3727954624297177,0.13663153786104607,0.01672002413786395,0.19475774328379084
3,43.83412575894028,100.0,29.557308354698236,64.49595849933394,57.70291281187445,0.30330673241373496,0.48944444444444446,0.05989483140837618,0.18160078191105558
4,22.409621421858994,100.0,60.59749008044645,67.8035562649664,56.83730757568287,0.28904898133598717,1.3329465160347513,0.16311679039467752,0.22608288586533234
5,66.4421605956746,100.0,28.177512438721998,78.80040821247242,69.77710834250267,0.5021859294680048,1.4071801477478911,0.17220098964702937,0.33719345955751706
6,24.13539477836341,100.0,52.68225093556546,72.0357693318963,57.504096526014145,0.30003194502165503,0.3105164292459375,0.03799885643880762,0.16901540073023133
7,33.40496472486508,100.0,60.94362162638051,67.14935626485796,60.34204393430443,0.34677698078087393,1.1981124612006964,0.14661672981771015,0.24669685529929203
8,40.83249588854209,100.0,69.55370404447416,63.78368077259833,63.131009561125836,0.39271521683703137,0.258615664845173,0.0316475992756415,0.21218140805633642
9,22.73349736264879,100.0,31.658273291551716,77.28605629311186,55.28289676717884,0.26344562145138245,0.09286036036036037,0.011363609683256205,0.13740461556731934
10,23.488464027328504,100.0,37.60924985698213,75.02454043265826,55.77254312949261,0.2715107944171908,0.04786036036036036,0.005856820416424796,0.1386838074168078
11,21.086383712846462,100.0,23.62738146340172,100.0,60.966691481515774,0.3570658155372917,0.2554000429000429,0.031254093666449725,0.19415995460187072
12,21.563470376477245,100.0,68.19402795652147,68.00762192931798,57.88936876135198,0.30637792746139,1.0478603603603605,0.12822991523490054,0.21730392134814525
13,64.4532954924749,100.0,31.817420117825346,69.60739204687938,66.656465866089,0.45078450330853387,0.46571772944723766,0.056991319864292046,0.25388791158641294
14,85.06271323644148,100.0,39.95002267663946,100.0,85.01257485825374,0.7531357620853116,0.05654495777446598,0.006919581479241432,0.38002767178227653
15,66.75114347223288,100.0,25.2040092567494,100.0,76.4510493668692,0.6121152434953143,0.025,0.0030593273704618935,0.3075872854328881
16,21.739947473189503,100.0,31.68585960562242,77.40746580535236,54.99678102711769,0.258732887712426,1.1192889317889316,0.13697085057907735,0.19785186914575165
17,58.74559437164447,100.0,35.27043251199148,68.23320786165593,64.87133949643204,0.4213809295352586,0.3233566183361265,0.03957015011582848,0.23047553982554353
18,26.844194181059787,100.0,34.06630909326187,76.34405565344811,56.74046812704628,0.2874538976934232,0.07286036036036037,0.00891614778688669,0.14818502274015496
19,75.5422249204489,100.0,33.018405430279685,66.71811554346485,69.5898477263512,0.499101480414184,2.0572267759562837,0.25174920731720546,0.3754253438656947
20,36.39622858705992,100.0,35.763508109067786,61.789214935011685,55.35573252553516,0.2646453301277906,0.062226775956284154,0.007614883154346407,0.1361301066410685
21,68.76758184267119,100.0,29.073886269095674,72.7966973357515,68.70040743765684,0.48445113207465795,0.39914529914529917,0.048844645538656556,0.26664788880665724
22,57.52543573206309,100.0,29.629837903140025,100.0,74.11345156121104,0.5736116783140297,0.6410617266952597,0.0784487074653748,0.32603019288970225
23,45.224896711287975,100.0,35.54971980874911,61.610139277540476,58.203298631067675,0.3115487995300122,1.359075630252101,0.16631429096632003,0.23893154524816612
24,21.48261295453373,100.0,32.649854506479166,75.03074198398363,54.27942739725231,0.24691705173812073,0.2806823744118826,0.03434797081778022,0.14063251127795048
25,39.26978834843741,100.0,45.76225424900008,65.11655401263471,59.089156495190714,0.3261401402345828,0.06342046964997786,0.007760959145909003,0.16695054969024592
26,26.273132761269103,100.0,47.97335921437997,61.36074480639413,53.873519058284394,0.2402311632806417,0.6527693239457946,0.07988140237381103,0.16005628282722636
27,20.964420500859486,100.0,33.746507672693085,79.85114475342073,55.896273030208924,0.27354880210421595,0.44976190476190475,0.05503875621716683,0.16429377916069138
28,27.601637795592758,100.0,69.21255797907506,84.2270817900225,65.47833285838426,0.4313789747164971,0.06786036036036036,0.008304282312794311,0.2198416285146457
29,22.16471483899222,100.0,31.0733495215688,100.0,62.56712986659221,0.3834273151627888,0.4134301477478912,0.050592726671169125,0.21701002091697896
30,35.17658624988387,100.0,30.144552030410793,80.04118888976387,60.096683718284375,0.34273554856890187,0.2414285714285714,0.029544361463317712,0.1861399550161098
31,21.408276764148752,100.0,71.12063878693063,58.035006414983805,55.001200857532616,0.25880568861430026,1.4493399586577023,0.1773602161850247,0.21808295239966247
32,49.39971016727344,100.0,32.68187356525851,65.10062570219638,60.28042421736637,0.3457620162810639,0.30392857142857144,0.037192679889472446,0.19147734808526817
33,20.559302873597023,100.0,47.374321272330086,68.4242042776726,54.2235559291449,0.24599676908349094,0.2642889317889318,0.03234185450928062,0.13916931179638578
34,59.052157605807835,100.0,79.18336158300642,53.66871891284022,67.43751910338376,0.463649562541324,0.5598968623749833,0.06851631182798089,0.2660829371846524
35,18.983596336089953,100.0,76.22500953795475,78.01618702795436,61.70409604434056,0.3692119189349661,0.6180061711397041,0.07562732777928216,0.22241962335712412
36,54.49977598178773,100.0,29.152814193637028,80.45610449369279,66.51076252409969,0.4483845617480837,0.29912298662298664,0.036604605604400396,0.24249458367624205
37,69.80675389468985,100.0,33.37963671482109,77.1566207830241,71.21773101170817,0.5259150366356822,1.3754690728750516,0.16832040727481962,0.3471177219552509
38,21.0024643026069,100.0,33.77017179605484,72.67132253458789,53.51962424507406,0.23440201167261904,0.2741229866229866,0.0335452782339385,0.13397364495327876
39,68.31130511671235,100.0,26.49921767857294,100.0,77.18697131866627,0.6242369261777544,0.31329709452660276,0.038339135054856914,0.33128803061630563
40,63.46134524289844,100.0,27.366731657940647,65.8863359452553,64.34368233904134,0.4126896646376839,0.21563586686537506,0.026388028382180753,0.21953884650993233
41,19.15401635692062,100.0,55.297813110236284,56.62996663372918,51.14429651525598,0.19527698090360163,0.4174089635854342,0.05107962667892203,0.12317830379126182
42,30.97015390459221,100.0,36.565384900212145,63.36154509156892,54.20479714875574,0.24568778525330115,0.3783333333333333,0.04629782087298998,0.14599280306314558
43,30.002934002704094,100.0,75.22815464367508,52.21983905803386,56.6122834608585,0.28534251367438634,1.5653745921923359,0.1915597333967855,0.23845112353558592
44,29.96349709466376,100.0,28.934269503221053,81.22849187250796,58.55304123959408,0.31730955841311587,0.3571830959126041,0.04370960086366982,0.18050957963839284
45,37.31803496067526,100.0,27.974972646543428,80.73835745113084,60.681292911692594,0.3523648946135838,0.045,0.005506789266831408,0.1789358419402076
46,19.818092389105466,100.0,36.033718905221576,75.27110762887666,54.36868649019764,0.24838727612613304,0.26226190476190475,0.03209380093870262,0.14024053853241783
47,51.21118275601843,100.0,33.17623761985474,64.57707602477862,60.7921258635748,0.3541904711848406,0.48944444444444446,0.05989483140837618,0.2070426512966084
48,0.0,0.0,0.0,98.688069,98.688069,0.97839062791316,0.8978987297886154,0.10987864639781116,0.5441346371554856
49,30.162583499210765,0.0,0.0,89.406931,59.78475724960538,0.3375976753686966,1.9001423195322051,0.23252629623671298,0.2850619858027048
50,0.0,100.0,66.17989868447889,91.38030867304144,87.23512900764044,0.7897443943969555,0.1368196449390387,0.016743043383155166,0.40324371889005534
51,54.5323700155034,0.0,0.0,0.0,54.5323700155034,0.25108337691406923,0.3697267759562841,0.045244609811027695,0.14816399336254846
52,0.0,0.0,0.0,98.59442517514643,98.59442517514643,0.9768481807456675,0.09097565286553842,0.011132972194287268,0.49399057646997735
53,25.19970914385066,100.0,51.98426313060607,100.0,67.06394690305123,0.4574962963418934,0.41487708617238384,0.050769793004186055,0.25413304467303977
54,0.0,100.0,24.296882292611073,0.0,62.14844114630554,0.3765309156225404,0.10599550722501541,0.012970998255979242,0.1947509569392598
55,69.93541301456489,100.0,30.099126239986393,86.19062353980279,73.72519989145363,0.567216620345947,0.5708682189140832,0.06985891068202747,0.3185377655139872
56,50.735851308371664,0.0,0.0,86.85578816989798,68.79581973913483,0.4860227085709064,8.17173089790176,1.0,0.7430113542854532
57,46.22116985779243,100.0,43.93283545048054,85.72919613826868,67.97226124043378,0.47245752714466505,0.5217628267572205,0.06384973187151728,0.2681536295080912
58,51.20691723866053,100.0,27.444022475774343,93.0328172114009,69.32058189598287,0.4946662886863408,3.6823078209786853,0.45061540412743945,0.47264084640689014
59,23.700834225455665,100.0,66.24258023386986,77.60798030639228,61.47670154959429,0.3654664077400396,0.7553374552788115,0.09243298203478018,0.22894969488740988
60,0.0,0.0,0.0,92.10151611071552,92.10151611071552,0.8699007209331443,2.1478987297886154,0.26284501492090584,0.566372867927025
